time_observed_at,time_zone,latitude,longitude
2021-05-08 17:25:06 UTC,Pacific Time (US & Canada),48.4699283333,-123.361655
2021-05-08 00:23:00 UTC,Pacific Time (US & Canada),48.4571768195,-123.5074091422
2021-05-07 20:46:00 UTC,Pacific Time (US & Canada),49.1093509665,-123.9210322143
2021-05-09 18:47:22 UTC,Pacific Time (US & Canada),49.106436497,-123.9297477847
2021-05-09 23:23:17 UTC,Pacific Time (US & Canada),48.4178862068,-123.3415573769
2021-05-10 00:00:43 UTC,Pacific Time (US & Canada),48.4640166667,-123.3509616667
2021-05-10 00:55:22 UTC,Pacific Time (US & Canada),48.4221646245,-123.4668364801
2021-05-11 00:25:52 UTC,UTC,48.443736,-123.3824869722
2021-05-06 13:43:36 UTC,UTC,48.7612117686,-123.2676368952
2021-05-10 23:43:18 UTC,Pacific Time (US & Canada),48.5627103988,-123.4766844221
2021-05-11 01:46:00 UTC,Pacific Time (US & Canada),48.4934161467,-123.3834202217
2021-05-11 16:20:00 UTC,Pacific Time (US & Canada),48.4227833333,-123.5094527778
2021-05-11 22:48:06 UTC,Pacific Time (US & Canada),48.449855,-123.3355633333
2021-05-11 23:48:33 UTC,Pacific Time (US & Canada),48.4149324607,-123.3734940293
2021-05-11 23:43:21 UTC,Pacific Time (US & Canada),48.5688468796,-123.457984717
2021-05-11 16:10:00 UTC,UTC,48.48045387,-123.3701583
2021-05-12 22:02:32 UTC,Pacific Time (US & Canada),48.448144466,-123.4779736516
2021-05-12 23:31:48 UTC,Pacific Time (US & Canada),48.5728431209,-123.4549776425
2021-05-12 02:00:00 UTC,Pacific Time (US & Canada),48.545875,-123.4087361111
2021-05-14 18:31:03 UTC,Pacific Time (US & Canada),48.50175,-123.3868466667
2021-05-14 17:34:43 UTC,Pacific Time (US & Canada),48.5648416667,-123.4678033333
2021-05-14 17:14:07 UTC,Pacific Time (US & Canada),48.5655883333,-123.469345
2021-05-14 16:46:17 UTC,Pacific Time (US & Canada),48.5640533333,-123.46885
2021-05-14 16:40:05 UTC,Pacific Time (US & Canada),48.5630033333,-123.468995
2021-05-15 21:49:18 UTC,Pacific Time (US & Canada),48.449975,-123.3414083333
2021-05-15 21:47:26 UTC,Pacific Time (US & Canada),48.449955,-123.3414083333
2021-05-15 00:00:04 UTC,Pacific Time (US & Canada),48.4711419772,-123.3830987828
2021-05-13 14:56:24 UTC,Pacific Time (US & Canada),48.6026672593,-123.4114549309
2021-05-17 02:03:32 UTC,Pacific Time (US & Canada),48.4228833333,-123.5135883333
2021-05-16 17:42:00 UTC,Pacific Time (US & Canada),49.2104091,-123.9858141
2021-05-13 18:03:00 UTC,Pacific Time (US & Canada),48.6555918,-123.6520734
2021-05-17 19:57:15 UTC,Pacific Time (US & Canada),48.4710202103,-123.3874799053
2021-05-16 23:11:37 UTC,Pacific Time (US & Canada),48.500883059,-123.3899266231
2021-05-18 03:22:00 UTC,Pacific Time (US & Canada),48.4737765151,-123.3691829742
2021-05-18 03:28:00 UTC,Pacific Time (US & Canada),48.4737512685,-123.3691848119
2021-05-18 21:00:34 UTC,Pacific Time (US & Canada),48.4660971216,-123.3592405776
2021-05-19 20:35:57 UTC,Pacific Time (US & Canada),48.4162137006,-123.326654127
2021-05-19 23:38:18 UTC,Pacific Time (US & Canada),48.5375359062,-123.5009188839
2021-05-18 22:22:00 UTC,Pacific Time (US & Canada),48.5102852613,-123.3966057742
2021-05-10 18:54:21 UTC,Pacific Time (US & Canada),48.4455083333,-123.4030533333
2021-05-20 15:04:44 UTC,Pacific Time (US & Canada),48.4761189722,-123.530597
2021-05-20 18:28:00 UTC,Pacific Time (US & Canada),48.8475376,-123.5005968
2021-05-20 18:22:09 UTC,Pacific Time (US & Canada),48.48820071,-123.30069318
2021-05-21 16:18:12 UTC,Pacific Time (US & Canada),48.5375380224,-123.5009150237
2021-05-15 16:24:15 UTC,UTC,48.4747405962,-123.3853955939
2021-05-20 10:07:23 UTC,Hawaii,48.44983041,-123.33679677
2021-05-21 23:17:20 UTC,Pacific Time (US & Canada),48.4439600168,-123.3773006871
2021-05-22 01:40:00 UTC,Pacific Time (US & Canada),48.49479056,-123.37802977
2021-05-22 14:30:00 UTC,UTC,48.4704572,-123.4080914
2021-05-22 19:09:13 UTC,Pacific Time (US & Canada),48.673004208,-123.404709607
2021-05-08 20:10:59 UTC,UTC,48.3820340078,-123.5378500074
2021-05-20 17:52:00 UTC,Pacific Time (US & Canada),49.5348697434,-124.8229243195
2021-05-23 15:58:00 UTC,Pacific Time (US & Canada),48.4883396,-123.3018448
2021-05-23 17:20:34 UTC,Pacific Time (US & Canada),48.46397,-123.35093
2021-05-23 17:42:52 UTC,UTC,48.4452684,-123.5309081997
2021-05-23 18:03:39 UTC,Pacific Time (US & Canada),48.4133833333,-123.5357966667
2021-05-23 18:56:48 UTC,Pacific Time (US & Canada),48.5375366667,-123.5009216667
2021-05-23 20:04:14 UTC,UTC,48.4706248527,-123.3654687926
2021-05-23 19:44:14 UTC,Pacific Time (US & Canada),48.4927552923,-123.346286125
2021-05-23 00:02:01 UTC,Pacific Time (US & Canada),48.5763888889,-123.4072222222
2021-05-21 15:43:00 UTC,UTC,48.5371915838,-123.5012495806
2021-05-23 23:28:38 UTC,Pacific Time (US & Canada),48.485528506,-123.3272163723
2021-04-29 21:19:14 UTC,Pacific Time (US & Canada),48.4540416667,-123.4095783333
2021-05-24 23:15:38 UTC,UTC,48.4178677,-123.34173752
2021-05-22 00:33:00 UTC,Pacific Time (US & Canada),48.4625,-123.27562
2021-05-24 23:40:29 UTC,Pacific Time (US & Canada),48.4309783333,-123.3189616667
2021-05-28 19:57:45 UTC,Pacific Time (US & Canada),48.44897,-123.3367
2021-05-28 22:20:24 UTC,Pacific Time (US & Canada),48.4491083333,-123.3345716667
2021-05-29 18:34:00 UTC,Pacific Time (US & Canada),48.5475851,-123.4768258
2021-05-29 18:32:00 UTC,Pacific Time (US & Canada),48.5475851,-123.4768258
2021-05-29 18:33:00 UTC,Pacific Time (US & Canada),48.5475851,-123.4768258
2021-05-29 10:59:00 UTC,Pacific Time (US & Canada),49.1152026548,-123.9206259281
2021-04-29 20:24:49 UTC,Pacific Time (US & Canada),48.47123,-123.5121466667
2021-05-29 21:33:56 UTC,America/Vancouver,48.3923225403,-123.5238037109
2021-05-29 17:10:00 UTC,Pacific Time (US & Canada),48.5323918501,-123.4564164522
2021-05-30 21:40:25 UTC,Pacific Time (US & Canada),48.5007819401,-123.4139943024
2021-05-30 21:10:08 UTC,Pacific Time (US & Canada),48.495255,-123.3502416667
2021-06-01 01:46:37 UTC,Pacific Time (US & Canada),48.4619725755,-123.4674418619
2021-05-28 14:48:34 UTC,Pacific Time (US & Canada),48.46928,-123.3869783333
2021-06-02 23:20:16 UTC,Pacific Time (US & Canada),48.4502033333,-123.3368533333
2021-06-03 23:57:39 UTC,Pacific Time (US & Canada),48.4759559631,-123.3327789307
2021-06-03 23:59:38 UTC,Pacific Time (US & Canada),48.4759559631,-123.3327789307
2021-06-04 03:24:14 UTC,America/Vancouver,48.3922233582,-123.5229568481
2021-06-05 22:04:36 UTC,Pacific Time (US & Canada),48.4751883333,-123.3655783333
2021-06-06 00:00:00 UTC,Pacific Time (US & Canada),48.4735424029,-123.4232929682
2021-06-07 15:43:36 UTC,UTC,49.4760727836,-124.6914228424
2021-06-07 17:31:17 UTC,Pacific Time (US & Canada),48.4421916667,-123.42295
2021-06-05 21:53:44 UTC,Pacific Time (US & Canada),48.4500807822,-123.540852065
2021-06-08 03:17:04 UTC,Pacific Time (US & Canada),48.4170704599,-123.5154815792
2021-06-08 02:35:00 UTC,Pacific Time (US & Canada),48.417908,-123.342804
2021-06-08 02:34:00 UTC,Pacific Time (US & Canada),48.41877,-123.343628
2021-06-08 02:34:00 UTC,Pacific Time (US & Canada),48.41877,-123.343628
2021-06-08 17:38:59 UTC,Pacific Time (US & Canada),48.5089020267,-123.398322763
2021-06-10 00:36:35 UTC,Pacific Time (US & Canada),48.5464799162,-123.4988381037
2021-06-07 15:11:32 UTC,UTC,48.3591559104,-123.6786472052
2021-06-10 18:26:00 UTC,Pacific Time (US & Canada),48.4166485153,-123.3638520445
2021-06-10 23:16:54 UTC,Pacific Time (US & Canada),48.4551966667,-123.3385083333
2021-06-10 23:15:56 UTC,Pacific Time (US & Canada),48.4551716667,-123.3383716667
2021-06-10 22:58:00 UTC,Pacific Time (US & Canada),48.4157501068,-123.3790778466
2021-06-10 23:58:59 UTC,Pacific Time (US & Canada),49.2105074646,-123.9870536481
2021-06-12 18:14:00 UTC,Pacific Time (US & Canada),48.5846972878,-123.3778918171
2021-06-12 23:00:37 UTC,Pacific Time (US & Canada),48.4881569585,-123.3289827035
2021-06-13 18:33:39 UTC,Pacific Time (US & Canada),48.4309416667,-123.31862
2021-06-12 21:54:27 UTC,Pacific Time (US & Canada),48.5043633333,-123.496645
2021-06-15 00:08:45 UTC,Pacific Time (US & Canada),48.4601664347,-123.3359547393
2021-06-14 11:29:00 UTC,UTC,48.50839965,-123.52265195
2021-06-14 11:29:00 UTC,UTC,48.50839965,-123.52265195
2021-06-15 17:03:27 UTC,Pacific Time (US & Canada),48.5127866667,-123.3789
2021-04-29 20:30:00 UTC,Pacific Time (US & Canada),48.4742404832,-123.3690857515
2021-06-18 20:48:18 UTC,Pacific Time (US & Canada),48.5130616667,-123.3800366667
2020-07-01 18:47:00 UTC,Pacific Time (US & Canada),48.4965863,-123.4522987
2021-06-20 16:30:00 UTC,Pacific Time (US & Canada),48.4928910172,-123.3461223273
2021-06-21 00:38:02 UTC,Pacific Time (US & Canada),48.543385486,-123.3362643875
2021-06-15 18:00:00 UTC,Pacific Time (US & Canada),48.454579237,-123.508861038
2021-06-15 18:07:00 UTC,Pacific Time (US & Canada),48.4569273009,-123.5079509744
2021-06-22 01:13:08 UTC,Pacific Time (US & Canada),48.4894,-123.3016666667
2021-06-22 14:35:49 UTC,Pacific Time (US & Canada),48.48119468,-123.36815234
2021-06-18 21:24:00 UTC,Pacific Time (US & Canada),48.5690259834,-123.5589486329
2021-06-23 00:41:10 UTC,Pacific Time (US & Canada),48.4582106983,-123.3529892914
2021-06-22 16:53:00 UTC,Pacific Time (US & Canada),48.5647075534,-123.4711566447
2021-06-24 00:45:32 UTC,Pacific Time (US & Canada),48.4658521382,-123.4904186886
2021-05-07 20:52:56 UTC,Pacific Time (US & Canada),48.4629806339,-123.5457930341
2021-06-23 21:31:00 UTC,Pacific Time (US & Canada),49.109,-123.936
2021-06-24 23:40:06 UTC,Pacific Time (US & Canada),49.5352366667,-124.8166416667
2021-06-25 16:21:04 UTC,Pacific Time (US & Canada),48.5312783333,-123.4195716667
2021-06-25 16:23:53 UTC,Pacific Time (US & Canada),48.53128,-123.4189116667
2021-06-26 14:44:19 UTC,Pacific Time (US & Canada),48.4645083333,-123.5082633333
2021-06-26 18:24:48 UTC,UTC,48.5638477997,-123.4686389
2021-06-26 18:26:06 UTC,Pacific Time (US & Canada),48.565,-123.4686111111
2021-06-28 14:50:07 UTC,America/Vancouver,48.4531653375,-123.5003602727
2021-06-28 20:08:34 UTC,America/Vancouver,48.592396495,-123.5648254451
2021-07-02 19:55:06 UTC,Pacific Time (US & Canada),48.6632525688,-123.4116893728
2021-07-02 20:40:02 UTC,Pacific Time (US & Canada),48.4495666667,-123.3321833333
2021-07-02 20:28:30 UTC,Pacific Time (US & Canada),48.449525,-123.3319633333
2021-07-01 19:24:00 UTC,Pacific Time (US & Canada),48.517056,-123.53038
2021-07-01 21:49:27 UTC,Pacific Time (US & Canada),48.5783333333,-123.4672222222
2021-07-04 15:27:00 UTC,Eastern Time (US & Canada),48.601735,-123.3935516667
2021-07-05 17:39:41 UTC,Pacific Time (US & Canada),49.2104566273,-123.9869591456
2021-07-05 20:11:50 UTC,Pacific Time (US & Canada),48.4142363808,-123.3819295137
2021-07-05 15:23:44 UTC,UTC,48.4577972222,-123.3220916667
2021-06-18 01:33:00 UTC,Pacific Time (US & Canada),48.4307882877,-123.3186598921
,Pacific Time (US & Canada),49.7996394,-124.4854521
2021-07-07 19:16:06 UTC,Pacific Time (US & Canada),48.526445,-123.52372
2021-07-07 19:19:00 UTC,Pacific Time (US & Canada),48.4721050204,-123.3570572539
2021-07-07 15:16:55 UTC,UTC,50.0194444444,-125.2447222222
2021-07-01 21:53:20 UTC,UTC,48.426779,-123.477321
2021-07-10 15:26:08 UTC,Pacific Time (US & Canada),48.68826667,-123.41208667
2021-07-10 20:13:47 UTC,Pacific Time (US & Canada),48.4506616667,-123.3374716667
2021-07-11 23:59:57 UTC,Pacific Time (US & Canada),48.4550583333,-123.3375383333
2021-07-11 23:18:00 UTC,Eastern Time (US & Canada),48.4931516667,-123.346615
2021-07-12 19:51:53 UTC,Pacific Time (US & Canada),48.4429890997,-123.3313100997
2021-07-12 22:27:00 UTC,Pacific Time (US & Canada),48.4394103904,-123.2932416171
2021-07-13 02:05:25 UTC,Pacific Time (US & Canada),49.8006695902,-124.4879575669
2021-07-13 18:27:02 UTC,Pacific Time (US & Canada),48.4953997378,-123.5125717431
2021-07-13 16:03:35 UTC,Pacific Time (US & Canada),48.8607666667,-123.6303166667
2021-06-30 16:15:00 UTC,Pacific Time (US & Canada),48.7828815,-123.6964372
2021-07-13 16:20:00 UTC,Pacific Time (US & Canada),48.92472222,-125.52666667
2021-04-14 20:48:21 UTC,Pacific Time (US & Canada),48.46166167,-123.36691333
2021-07-14 19:51:20 UTC,Pacific Time (US & Canada),48.4510166667,-123.3366916667
2021-07-15 15:29:43 UTC,Pacific Time (US & Canada),48.4560783333,-123.33403
2021-07-15 16:02:52 UTC,Pacific Time (US & Canada),48.455005,-123.3353716667
2021-07-15 16:04:20 UTC,Pacific Time (US & Canada),48.4550533333,-123.335395
2021-07-15 16:13:49 UTC,Pacific Time (US & Canada),48.454875,-123.3343366667
2021-07-15 16:27:33 UTC,Pacific Time (US & Canada),48.4539916667,-123.3343416667
2021-07-15 16:38:45 UTC,Pacific Time (US & Canada),48.4528533333,-123.3359383333
2021-07-15 16:42:26 UTC,Pacific Time (US & Canada),48.4527466667,-123.3363583333
2021-07-15 18:09:23 UTC,Pacific Time (US & Canada),48.4620283333,-123.3856116667
2021-06-18 21:28:05 UTC,Pacific Time (US & Canada),48.5177145593,-123.3053226912
2021-07-16 22:51:33 UTC,Pacific Time (US & Canada),48.452205,-123.3401033333
2021-07-16 23:15:19 UTC,Pacific Time (US & Canada),48.4522466667,-123.34015
2021-07-17 03:36:25 UTC,Pacific Time (US & Canada),49.1081888333,-123.921105
2021-07-17 18:33:28 UTC,Pacific Time (US & Canada),48.4416166667,-123.3301783333
2021-07-17 20:08:01 UTC,Pacific Time (US & Canada),48.4676208496,-123.4954528809
2021-07-17 21:10:39 UTC,Pacific Time (US & Canada),48.5277328491,-123.3653488159
2021-07-18 01:08:45 UTC,Pacific Time (US & Canada),48.58697548,-123.42015141
2021-07-18 22:02:14 UTC,Pacific Time (US & Canada),48.49448,-123.374655
2021-07-18 20:35:46 UTC,Pacific Time (US & Canada),48.65083,-123.407355
2021-06-06 16:02:00 UTC,UTC,48.4043815,-123.3495717
2021-06-06 16:08:00 UTC,UTC,48.4043815,-123.3495717
2021-06-25 01:21:56 UTC,UTC,48.5378028662,-123.4272065386
2021-06-19 23:42:06 UTC,Pacific Time (US & Canada),48.8126079486,-123.7086618626
2021-07-22 16:31:22 UTC,Pacific Time (US & Canada),48.45185,-123.3357783333
2021-07-22 16:14:40 UTC,Pacific Time (US & Canada),48.4531883333,-123.3353666667
2021-07-22 16:11:52 UTC,Pacific Time (US & Canada),48.45353,-123.3355783333
2021-07-22 15:58:46 UTC,Pacific Time (US & Canada),48.4530416667,-123.3356866667
2021-07-22 16:09:02 UTC,Pacific Time (US & Canada),48.45333,-123.3356166667
2021-07-22 15:46:20 UTC,Pacific Time (US & Canada),48.454105,-123.33545
2021-07-22 15:28:59 UTC,Pacific Time (US & Canada),48.45438,-123.3341833333
2021-07-22 16:28:29 UTC,Pacific Time (US & Canada),48.4519216667,-123.335625
2021-07-22 15:37:58 UTC,Pacific Time (US & Canada),49.288005,-124.3561783333
2021-07-22 22:57:30 UTC,Pacific Time (US & Canada),48.4488616667,-123.3319466667
2021-07-22 22:55:11 UTC,Pacific Time (US & Canada),48.44958,-123.3318633333
2021-07-22 00:55:00 UTC,Pacific Time (US & Canada),48.4759229853,-123.3974746479
2021-07-22 00:59:00 UTC,Pacific Time (US & Canada),48.4699215,-123.3692848
2021-07-24 23:24:39 UTC,Pacific Time (US & Canada),48.4494533333,-123.331055
2021-07-24 23:29:31 UTC,Pacific Time (US & Canada),48.449555,-123.3320833333
2021-07-24 23:46:42 UTC,Pacific Time (US & Canada),48.4683899722,-123.491556
2021-07-22 22:31:16 UTC,Pacific Time (US & Canada),48.5648916667,-123.4691
2021-07-22 22:32:01 UTC,Pacific Time (US & Canada),48.5649416667,-123.4690866667
2021-07-25 23:37:47 UTC,Pacific Time (US & Canada),48.50427,-123.3962383333
2021-07-25 23:15:26 UTC,Pacific Time (US & Canada),48.5080833333,-123.3933716667
2021-07-25 22:28:20 UTC,Pacific Time (US & Canada),48.5083366667,-123.4002533333
2021-07-25 22:04:11 UTC,Pacific Time (US & Canada),48.5029333333,-123.3958883333
2021-07-25 22:27:47 UTC,Pacific Time (US & Canada),48.5083833333,-123.4006666667
2021-04-16 16:20:00 UTC,Pacific Time (US & Canada),48.4457987708,-123.3132636344
2021-07-25 18:38:10 UTC,Pacific Time (US & Canada),48.7899443337,-123.8095556028
2021-07-25 10:50:00 UTC,UTC,48.4740073099,-123.37647874
2021-07-26 17:16:15 UTC,Pacific Time (US & Canada),48.4558916667,-123.3409633333
2021-07-26 18:25:38 UTC,Pacific Time (US & Canada),48.45578,-123.3419416667
2021-07-26 18:21:17 UTC,Pacific Time (US & Canada),48.456445,-123.3419633333
2021-07-26 18:16:17 UTC,Pacific Time (US & Canada),48.45652,-123.34198
2021-07-26 17:49:46 UTC,Pacific Time (US & Canada),48.4558333333,-123.3419033333
2021-07-26 17:24:40 UTC,Pacific Time (US & Canada),48.4568466667,-123.34088
2021-07-26 17:23:21 UTC,Pacific Time (US & Canada),48.4568216667,-123.3406966667
2021-07-26 18:42:58 UTC,Pacific Time (US & Canada),48.4553866667,-123.34198
2021-07-26 21:39:00 UTC,Pacific Time (US & Canada),49.7996394,-124.4854521
2021-07-19 17:13:50 UTC,Pacific Time (US & Canada),48.4069740792,-123.5168843381
2021-07-27 16:33:00 UTC,Pacific Time (US & Canada),48.4881726075,-123.4135234167
2021-07-28 18:28:04 UTC,UTC,48.6574492026,-123.4466518834
2021-07-30 21:31:52 UTC,Pacific Time (US & Canada),48.45233,-123.3401333333
2021-07-30 21:27:04 UTC,Pacific Time (US & Canada),48.455025,-123.3385466667
2021-07-30 21:25:51 UTC,Pacific Time (US & Canada),48.4550283333,-123.3377
2021-07-30 21:15:30 UTC,Pacific Time (US & Canada),48.4550783333,-123.3348216667
2021-07-30 21:07:14 UTC,Pacific Time (US & Canada),48.45508,-123.3349616667
2021-07-31 23:23:47 UTC,Pacific Time (US & Canada),48.4503170227,-123.325787541
2021-07-31 23:19:28 UTC,Pacific Time (US & Canada),48.4506371194,-123.3296795787
2021-08-01 00:30:56 UTC,Pacific Time (US & Canada),48.5769444444,-123.4066666667
2021-08-01 20:16:48 UTC,Pacific Time (US & Canada),48.4506133333,-123.33152
2021-08-01 21:05:22 UTC,Pacific Time (US & Canada),48.4486166667,-123.33287
2021-08-01 21:09:00 UTC,Pacific Time (US & Canada),48.44837,-123.3327333333
2021-08-01 21:08:00 UTC,Pacific Time (US & Canada),48.448625,-123.332925
2021-08-02 21:56:04 UTC,UTC,48.46178784,-123.43967987
2021-08-03 00:27:41 UTC,Pacific Time (US & Canada),48.5453948975,-123.4263839722
2021-08-03 00:28:11 UTC,Pacific Time (US & Canada),48.5453948975,-123.4263839722
2021-08-02 21:01:14 UTC,Pacific Time (US & Canada),48.5672241997,-123.4927249997
2021-08-03 16:52:10 UTC,Pacific Time (US & Canada),48.662673626,-123.4033268318
2021-08-03 16:24:51 UTC,Pacific Time (US & Canada),48.468361,-123.491376
2021-08-01 19:17:15 UTC,Pacific Time (US & Canada),48.565534958,-123.4718293513
2021-07-04 16:46:00 UTC,Pacific Time (US & Canada),48.6532222222,-123.4496166667
2021-08-01 21:25:00 UTC,Saskatchewan,48.50065898,-123.413830065
2021-08-09 21:13:56 UTC,Pacific Time (US & Canada),48.5662383333,-123.468605
2021-08-10 17:31:32 UTC,Pacific Time (US & Canada),48.4130334362,-123.3524436082
2021-08-10 17:32:05 UTC,Pacific Time (US & Canada),48.4129178766,-123.3524509223
2021-08-03 19:12:08 UTC,Pacific Time (US & Canada),48.411570787,-123.3670720155
2021-08-12 17:16:25 UTC,Pacific Time (US & Canada),48.3967533333,-123.5678783333
2021-08-13 22:26:20 UTC,UTC,48.4527307367,-123.485965021
2021-08-15 17:26:20 UTC,Pacific Time (US & Canada),48.5826915589,-123.4109987342
2021-08-13 01:48:56 UTC,Pacific Time (US & Canada),48.57775833,-123.45127167
2021-05-23 15:32:00 UTC,Pacific Time (US & Canada),48.4910250888,-123.4526572165
2021-08-17 22:32:12 UTC,Pacific Time (US & Canada),48.4507525868,-123.3383651656
2021-08-17 22:53:03 UTC,Pacific Time (US & Canada),48.567925,-123.4381116667
2021-08-18 21:01:19 UTC,Pacific Time (US & Canada),48.4849083432,-123.3550633333
2021-08-18 16:24:18 UTC,Pacific Time (US & Canada),48.565845,-123.4688633333
2021-08-18 18:07:31 UTC,Pacific Time (US & Canada),48.5650466667,-123.4705966667
2021-08-18 18:02:14 UTC,Pacific Time (US & Canada),48.56537,-123.4699383333
2021-08-18 16:16:10 UTC,Pacific Time (US & Canada),48.5645866667,-123.4673216667
2021-08-18 16:23:54 UTC,Pacific Time (US & Canada),48.5659116667,-123.4688033333
2021-08-18 18:05:38 UTC,Pacific Time (US & Canada),48.5651783333,-123.4703216667
2021-08-19 21:48:04 UTC,Pacific Time (US & Canada),48.6330362319,-123.4466607352
2021-08-21 20:06:46 UTC,Pacific Time (US & Canada),48.4491249483,-123.3367173361
2021-08-18 23:56:00 UTC,Pacific Time (US & Canada),48.4141216,-123.3781316
2021-08-21 20:58:17 UTC,UTC,48.4337234082,-123.3954981342
2021-08-23 22:28:03 UTC,Pacific Time (US & Canada),48.4292666667,-123.52517
2021-08-24 20:02:01 UTC,America/Vancouver,48.5639915466,-123.4679641724
2021-08-25 17:37:18 UTC,Pacific Time (US & Canada),48.4179213502,-123.3422769585
2021-08-24 19:22:00 UTC,Pacific Time (US & Canada),48.4342090094,-123.3940041519
